event_id,device_id,test_session_id,event_timestamp,event_type,firmware_version,carrier,network_type,cell_id,rsrp,rsrq,sinr,latency_ms,jitter_ms,packet_loss_pct,download_throughput_mbps,upload_throughput_mbps,registration_time_ms,handover_status,status,battery_level,cpu_usage,memory_usage,app_name,severity,error_code,region
96e02301-cb3a-4de6-95ef-4a0758862735,DVC-049,TS-1068,2026-06-12 12:46:48.314149,NETWORK_LOST,S24_U1_6.1,T-Mobile,LTE,CELL_113,-107.7,-9.8,6.7,230.7,24.3,5.32,76.9,4.6,1141.0,SUCCESS,FAIL,64,33,28,Messages,CRITICAL,ERR-440,US-West
1d21eda7-67dc-433d-bbd0-d71d4c4ba8d8,DVC-003,TS-1007,2026-06-14 11:47:48.314149,HANDOVER_FAILURE,S23_U5_6.0,T-Mobile,NTN,CELL_113,-105.5,-12.3,5.6,213.4,57.0,7.61,16.6,16.4,682.5,FAILED,FAIL,79,29,29,Settings,CRITICAL,ERR-778,US-Central
33c2d64c-45bd-4c3a-9e21-ef5147ec2ad5,DVC-041,TS-1055,2026-06-15 13:35:48.314149,HANDOVER_FAILURE,S23_U5_6.0,T-Mobile,LTE,CELL_119,-109.4,-12.7,6.3,194.6,20.8,5.85,30.6,10.8,1531.1,FAILED,FAIL,92,39,37,Camera,CRITICAL,ERR-470,US-East
f93e2ff2-de19-46ce-9b2c-79a63251af56,DVC-014,TS-1074,2026-06-08 16:17:48.314149,CALL_DROP,S24_U2_6.1,AT&T,LTE,CELL_101,-112.5,-10.3,4.5,204.8,43.8,7.03,61.1,2.4,1412.2,SUCCESS,FAIL,71,40,56,Settings,HIGH,ERR-286,US-East
01c91d16-bd76-4289-aee0-42d6939668b4,DVC-017,TS-1055,2026-06-04 15:37:48.314149,HANDOVER_FAILURE,S23_U5_6.0,Verizon,NTN,CELL_119,-106.8,-9.5,6.6,219.7,32.9,6.76,64.0,1.5,906.5,FAILED,FAIL,40,44,50,Camera,CRITICAL,ERR-434,US-Central
b1a52610-cd3c-4215-af50-6b85a6d33860,DVC-005,TS-1018,2026-05-27 17:55:48.314149,NETWORK_LOST,S24_U1_6.1,T-Mobile,LTE,CELL_106,-110.9,-9.6,5.5,220.2,38.5,6.47,47.2,11.8,2348.7,SUCCESS,FAIL,38,64,49,Settings,CRITICAL,ERR-847,US-East
a28aa3f4-e0cd-4cf9-ae51-2fe04f893a04,DVC-044,TS-1040,2026-05-25 13:07:48.314149,5G_REGISTRATION_SUCCESS,S24_U1_6.1,AT&T,5G,CELL_109,-104.3,-9.7,7.5,227.0,47.1,6.32,21.7,10.1,292.8,SUCCESS,FAIL,65,40,80,Settings,HIGH,ERR-764,US-West
942ba546-d1ea-4a6e-a28f-775d392f5d29,DVC-039,TS-1033,2026-06-04 12:11:48.314149,CALL_DROP,S24_U2_6.1,Verizon,5G,CELL_111,-115.7,-3.8,6.8,249.8,57.0,3.7,48.1,12.2,1018.0,SUCCESS,FAIL,65,65,53,Messages,HIGH,ERR-317,US-Central
73ec1915-c288-4250-adf0-3272a8c02ecc,DVC-012,TS-1061,2026-06-04 17:26:48.314149,5G_REGISTRATION_SUCCESS,S24_U1_6.1,AT&T,5G,CELL_112,-111.2,-10.2,3.9,127.3,41.2,4.24,48.0,11.0,873.8,SUCCESS,FAIL,75,86,57,Camera,HIGH,ERR-113,US-East
3a13f294-3dfc-47ce-8d8a-8a1cbb03227d,DVC-028,TS-1066,2026-06-15 13:48:48.314149,NETWORK_LOST,S23_U5_6.0,Verizon,5G,CELL_120,-109.6,-15.3,7.2,204.2,53.0,3.3,24.2,3.2,1992.6,SUCCESS,FAIL,94,82,60,Messages,CRITICAL,ERR-617,US-East
0d4ea2e7-644c-441d-8e01-5a75d2d7bc13,DVC-037,TS-1041,2026-06-12 11:18:48.314149,NETWORK_RECOVERED,S24_U2_6.1,Verizon,LTE,CELL_120,-108.6,-11.0,7.1,141.0,35.2,3.94,59.2,7.0,1652.7,SUCCESS,FAIL,90,18,80,Phone,CRITICAL,ERR-378,US-East
4a51192b-1468-48d5-baaf-f3eb78bba087,DVC-001,TS-1050,2026-06-18 12:34:48.314149,CALL_DROP,S24_U1_6.1,Verizon,NTN,CELL_119,-112.5,-7.9,2.3,175.9,24.4,2.65,63.5,13.4,700.2,SUCCESS,FAIL,59,44,90,Settings,CRITICAL,ERR-992,US-East
bf4c8aa2-40fa-43f5-9229-2d8a4e7512e1,DVC-007,TS-1054,2026-06-14 12:50:48.314149,HANDOVER_FAILURE,S24_U2_6.1,Verizon,LTE,CELL_116,-104.3,-9.6,5.2,257.8,43.9,7.09,68.6,11.9,1283.0,FAILED,FAIL,88,83,37,Settings,CRITICAL,ERR-686,US-Central
a035780f-4733-4029-9d90-e26141de79c9,DVC-045,TS-1063,2026-06-16 17:26:48.314149,NETWORK_RECOVERED,S24_U1_6.1,T-Mobile,LTE,CELL_110,-111.8,-9.8,10.4,174.3,53.6,5.76,5.1,8.7,846.5,SUCCESS,FAIL,43,42,39,Messages,CRITICAL,ERR-182,US-Central
2212a110-91fb-4658-80a3-ec05ce414a29,DVC-007,TS-1031,2026-05-19 14:34:48.314149,LTE_ATTACH_SUCCESS,S24_U2_6.1,T-Mobile,LTE,CELL_118,-104.9,-13.0,9.1,121.0,56.1,5.45,10.5,5.5,862.1,SUCCESS,FAIL,21,36,49,Settings,HIGH,ERR-322,US-Central
70f4b039-a5b3-44d5-b2ce-35652d5c093c,DVC-013,TS-1069,2026-06-01 15:47:48.314149,NETWORK_LOST,S24_U1_6.1,Verizon,NTN,CELL_111,-121.3,-7.7,2.4,170.4,41.4,6.12,73.9,12.9,905.7,SUCCESS,FAIL,80,57,16,Camera,HIGH,ERR-973,US-West
14ccc491-cf95-4895-a1e9-b97d0b88722c,DVC-021,TS-1085,2026-06-10 11:58:48.314149,HANDOVER_SUCCESS,S23_U5_6.0,T-Mobile,NTN,CELL_104,-110.9,-6.8,8.5,134.9,29.8,5.42,43.0,14.7,1002.8,SUCCESS,FAIL,57,44,64,Settings,CRITICAL,ERR-194,US-East
65c276ee-ffb2-4304-b0f6-5d5a3d889c69,DVC-039,TS-1055,2026-05-21 16:12:48.314149,CALL_DROP,S24_U2_6.1,AT&T,5G,CELL_120,-116.4,-8.7,5.0,228.8,44.6,4.69,41.3,14.6,434.5,SUCCESS,FAIL,99,55,89,Samsung Health,CRITICAL,ERR-146,US-Central
97f59457-1e03-472f-8de3-08a9886794fd,DVC-011,TS-1051,2026-06-17 12:58:48.314149,CALL_DROP,S24_U1_6.1,AT&T,5G,CELL_111,-116.4,-5.7,7.8,193.7,34.5,4.22,71.3,10.3,1076.7,SUCCESS,FAIL,88,17,57,Messages,HIGH,ERR-305,US-East
e2e16d87-af08-4810-98d5-c5cb61b0790a,DVC-006,TS-1097,2026-05-24 13:50:48.314149,CALL_DROP,S24_U2_6.1,Verizon,NTN,CELL_103,-111.6,-10.4,3.7,143.9,25.4,6.73,71.4,13.7,1396.1,SUCCESS,FAIL,98,62,81,Messages,CRITICAL,ERR-274,US-East
bb730972-9075-49fa-b796-65f0fe8ff793,DVC-023,TS-1095,2026-06-17 18:06:48.314149,HANDOVER_FAILURE,S24_U2_6.1,AT&T,NTN,CELL_112,-113.9,-8.3,6.0,123.9,37.0,5.86,14.7,11.7,736.3,FAILED,FAIL,72,53,66,Settings,HIGH,ERR-703,US-East
3577d90e-7ccf-4676-b694-8c05f1660e4b,DVC-037,TS-1054,2026-05-21 18:04:48.314149,NETWORK_LOST,S24_U1_6.1,Verizon,5G,CELL_115,-119.7,-7.5,2.9,249.1,39.6,4.88,27.0,5.3,100.0,SUCCESS,FAIL,26,58,42,Samsung Health,HIGH,ERR-220,US-East
78836336-8036-458f-ba5e-540294f7ee80,DVC-020,TS-1000,2026-06-03 11:29:48.314149,HANDOVER_SUCCESS,S23_U5_6.0,Verizon,LTE,CELL_120,-105.0,-9.7,10.9,169.1,37.9,3.53,35.8,17.5,680.7,SUCCESS,FAIL,31,35,44,Camera,CRITICAL,ERR-744,US-West
618eed9e-185f-464a-9ab5-100f9e1be007,DVC-032,TS-1076,2026-05-18 16:14:48.314149,HANDOVER_FAILURE,S24_U2_6.1,Verizon,NTN,CELL_114,-116.1,-11.5,9.0,196.0,54.0,4.61,5.8,15.8,401.5,FAILED,FAIL,29,76,16,Samsung Health,HIGH,ERR-363,US-West
323164f1-ec9b-4c2a-b2ba-ddc1cfa20452,DVC-016,TS-1048,2026-05-31 12:41:48.314149,NETWORK_LOST,S23_U5_6.0,T-Mobile,LTE,CELL_101,-113.8,-10.6,2.2,163.6,57.4,4.02,29.2,5.0,468.0,SUCCESS,FAIL,53,55,25,Samsung Health,HIGH,ERR-729,US-East
b0f5a4bd-803f-4a36-b368-0fb32e6f5744,DVC-004,TS-1074,2026-05-25 14:10:48.314149,HANDOVER_FAILURE,S24_U1_6.1,T-Mobile,5G,CELL_109,-114.3,-9.4,9.7,128.3,52.9,3.3,53.0,16.1,1285.3,FAILED,FAIL,79,39,55,Messages,CRITICAL,ERR-435,US-Central
e9f1d9c0-7724-4755-80fc-534a9fb35711,DVC-010,TS-1007,2026-05-26 17:20:48.314149,NTN_REGISTRATION_SUCCESS,S23_U5_6.0,T-Mobile,NTN,CELL_101,-115.4,-5.0,3.8,212.2,52.0,5.73,25.8,8.2,538.6,SUCCESS,FAIL,98,81,89,Settings,CRITICAL,ERR-260,US-West
b3df7d09-44f7-4e48-a370-b80355f3c305,DVC-030,TS-1005,2026-05-28 13:23:48.314149,HANDOVER_SUCCESS,S24_U1_6.1,Verizon,NTN,CELL_114,-109.1,-11.8,10.8,256.9,24.6,4.48,25.2,15.0,1377.0,SUCCESS,FAIL,36,79,83,Messages,CRITICAL,ERR-271,US-Central
ac8d2c5e-045d-4e7c-83bf-70b3eefc7514,DVC-013,TS-1045,2026-06-14 16:45:48.314149,HANDOVER_FAILURE,S24_U2_6.1,Verizon,5G,CELL_112,-119.2,-8.3,2.6,187.6,54.4,4.27,48.9,11.6,763.5,FAILED,FAIL,60,23,30,Samsung Health,CRITICAL,ERR-966,US-West
e2ad9c47-e251-4380-a444-b2bbdfd4dfcb,DVC-050,TS-1022,2026-06-08 15:34:48.314149,NETWORK_LOST,S24_U1_6.1,T-Mobile,NTN,CELL_110,-118.0,-8.2,8.8,218.0,39.7,4.46,19.2,14.2,1617.0,SUCCESS,FAIL,56,75,37,Phone,CRITICAL,ERR-395,US-West
fb0be43a-0bf8-496d-bf4a-efbd76d48b50,DVC-044,TS-1008,2026-05-27 17:39:48.314149,NETWORK_LOST,S24_U2_6.1,AT&T,5G,CELL_103,-106.4,-14.2,3.9,207.3,26.1,4.38,22.2,13.8,1445.8,SUCCESS,FAIL,82,35,46,Settings,HIGH,ERR-530,US-West
5568cc02-f03e-4a33-8e36-726848614280,DVC-002,TS-1026,2026-06-10 17:47:48.314149,NETWORK_LOST,S23_U5_6.0,AT&T,NTN,CELL_111,-121.2,-11.9,10.2,125.4,27.0,2.61,16.8,2.7,956.1,SUCCESS,FAIL,66,23,32,Camera,HIGH,ERR-980,US-East
ef1ba97e-c72f-48cb-b3bc-89219b7bada1,DVC-027,TS-1041,2026-05-24 14:42:48.314149,CALL_DROP,S24_U1_6.1,Verizon,LTE,CELL_120,-104.0,-11.4,3.1,161.3,31.4,7.5,11.2,12.0,754.5,SUCCESS,FAIL,70,72,79,Settings,CRITICAL,ERR-605,US-Central
fb3cb6b4-e28c-43c9-94ec-ea74fc6caac1,DVC-036,TS-1004,2026-06-08 13:47:48.314149,HANDOVER_FAILURE,S24_U2_6.1,Verizon,LTE,CELL_115,-117.2,-6.7,7.5,125.7,26.1,4.63,59.7,13.0,1406.4,FAILED,FAIL,30,82,68,Messages,HIGH,ERR-280,US-East
d24bf85e-0dc3-4dac-ba3d-61e0643d656c,DVC-013,TS-1065,2026-05-27 15:28:48.314149,CALL_DROP,S23_U5_6.0,Verizon,5G,CELL_103,-118.7,-4.9,3.9,180.1,18.9,6.22,20.9,11.6,1149.7,SUCCESS,FAIL,96,57,11,Settings,CRITICAL,ERR-812,US-West
24c3da4b-a4b5-4d66-bb1a-b46ff36d3f66,DVC-036,TS-1018,2026-06-05 17:45:48.314149,HANDOVER_FAILURE,S24_U2_6.1,T-Mobile,5G,CELL_103,-109.7,-11.8,4.5,136.5,27.8,6.13,49.1,12.3,175.2,FAILED,FAIL,66,53,24,Settings,HIGH,ERR-968,US-East
954b93ae-cefe-4d12-ad67-8f4300a7016a,DVC-021,TS-1011,2026-06-15 16:20:48.314149,HANDOVER_FAILURE,S24_U2_6.1,AT&T,LTE,CELL_106,-114.2,-11.0,5.9,244.3,40.4,6.97,67.2,5.6,824.6,FAILED,FAIL,28,17,61,Phone,HIGH,ERR-983,US-East
4276da90-e69a-43bf-afbf-58078e6b32f4,DVC-049,TS-1070,2026-05-27 12:36:48.314149,5G_REGISTRATION_SUCCESS,S24_U2_6.1,T-Mobile,5G,CELL_120,-121.2,-6.0,3.8,127.7,45.8,3.29,28.5,8.0,993.8,SUCCESS,FAIL,77,87,34,Phone,CRITICAL,ERR-988,US-West
95b49c73-2f66-4068-adf2-2832c2c6e7e0,DVC-034,TS-1006,2026-05-24 13:23:48.314149,HANDOVER_SUCCESS,S23_U5_6.0,AT&T,LTE,CELL_119,-114.4,-14.7,7.8,226.6,49.8,7.42,11.3,1.8,939.2,SUCCESS,FAIL,99,84,24,Phone,CRITICAL,ERR-227,US-East
45c05771-0311-45be-af44-469bfbe4184f,DVC-020,TS-1088,2026-05-30 12:10:48.314149,NETWORK_LOST,S24_U1_6.1,AT&T,LTE,CELL_119,-107.9,-10.2,4.3,244.5,25.2,4.77,37.8,6.4,701.6,SUCCESS,FAIL,42,46,53,Messages,CRITICAL,ERR-714,US-West
ca010828-a690-4877-a768-1a67f3577bc3,DVC-047,TS-1064,2026-05-26 13:41:48.314149,HANDOVER_FAILURE,S24_U1_6.1,AT&T,LTE,CELL_101,-108.8,-6.8,9.7,193.9,32.2,5.94,37.8,14.8,796.2,FAILED,FAIL,92,22,80,Samsung Health,CRITICAL,ERR-204,US-Central
0dfbabba-57f8-49eb-858d-539d689b9cd0,DVC-011,TS-1083,2026-05-21 16:03:48.314149,5G_REGISTRATION_SUCCESS,S24_U1_6.1,AT&T,5G,CELL_108,-109.9,-5.7,5.2,247.9,52.9,6.27,51.0,2.3,975.7,SUCCESS,FAIL,35,66,17,Messages,CRITICAL,ERR-786,US-East
61c51ebd-f035-4350-9684-8335a8ffd414,DVC-023,TS-1025,2026-06-06 16:07:48.314149,NETWORK_LOST,S24_U1_6.1,Verizon,5G,CELL_111,-115.4,-11.0,6.2,188.9,19.5,3.13,20.7,4.9,1082.4,SUCCESS,FAIL,68,83,63,Phone,HIGH,ERR-555,US-East
02063e86-1fc0-4b01-8451-e72eee78be2f,DVC-049,TS-1082,2026-06-16 14:11:48.314149,HANDOVER_SUCCESS,S23_U5_6.0,Verizon,LTE,CELL_110,-114.2,-11.3,2.8,162.4,26.9,5.76,67.2,1.5,1538.4,SUCCESS,FAIL,92,25,41,Camera,HIGH,ERR-464,US-West
27a13471-bc11-474c-963d-1f17cc47e3bd,DVC-025,TS-1092,2026-05-30 16:38:48.314149,CALL_DROP,S24_U1_6.1,Verizon,NTN,CELL_120,-112.7,-7.4,7.8,149.8,55.0,6.28,67.0,9.7,966.9,SUCCESS,FAIL,77,88,82,Messages,CRITICAL,ERR-829,US-Central
9574201a-f6e5-4584-a688-634bdb839ed8,DVC-017,TS-1033,2026-06-01 16:27:48.314149,CALL_DROP,S24_U2_6.1,AT&T,5G,CELL_117,-120.4,-13.3,3.8,216.9,51.0,6.02,27.9,1.7,1838.8,SUCCESS,FAIL,46,11,67,Phone,CRITICAL,ERR-114,US-Central
aacab219-73dc-46ce-92f9-99308da7533d,DVC-007,TS-1033,2026-06-07 13:19:48.314149,HANDOVER_FAILURE,S23_U5_6.0,Verizon,5G,CELL_111,-118.4,-12.3,10.4,250.8,25.0,7.63,59.2,4.2,931.7,FAILED,FAIL,56,35,59,Settings,CRITICAL,ERR-528,US-Central
0e5f1657-a4b3-4a63-9509-449ebfe45187,DVC-033,TS-1057,2026-06-17 16:37:48.314149,CALL_DROP,S24_U1_6.1,AT&T,NTN,CELL_106,-118.0,-12.5,6.4,228.5,48.9,7.69,45.4,3.3,1417.1,SUCCESS,FAIL,73,71,25,Samsung Health,HIGH,ERR-680,US-East
9a4a14f2-0e86-4b99-9737-41be560cfccb,DVC-025,TS-1020,2026-06-06 14:01:48.314149,LTE_ATTACH_SUCCESS,S23_U5_6.0,T-Mobile,LTE,CELL_115,-112.2,-11.5,7.2,165.7,47.0,4.69,66.1,9.8,132.4,SUCCESS,FAIL,92,50,61,Camera,HIGH,ERR-414,US-Central
2c26aea4-9f8f-4211-aeec-ea1c44c2999f,DVC-050,TS-1036,2026-06-16 16:31:48.314149,5G_REGISTRATION_SUCCESS,S23_U5_6.0,Verizon,5G,CELL_116,-112.9,-7.0,9.2,126.1,41.9,3.55,65.7,15.9,127.6,SUCCESS,FAIL,29,20,33,Camera,HIGH,ERR-240,US-West
bb237865-0dbe-4f76-af71-313b7ff2fd36,DVC-031,TS-1094,2026-06-15 15:02:48.314149,HANDOVER_SUCCESS,S23_U5_6.0,T-Mobile,LTE,CELL_105,-111.3,-15.4,3.4,253.3,37.5,3.31,6.5,4.5,1725.3,SUCCESS,FAIL,48,38,83,Samsung Health,CRITICAL,ERR-732,US-East
3f9b2e91-5530-4292-9e1d-72b5ff3312d9,DVC-044,TS-1016,2026-05-21 14:47:48.314149,HANDOVER_FAILURE,S23_U5_6.0,Verizon,NTN,CELL_113,-115.0,-14.2,5.9,194.7,24.6,4.65,51.9,13.1,1617.7,FAILED,FAIL,72,52,23,Phone,HIGH,ERR-361,US-West
a2c6320a-d0b9-4822-853f-4ef7d2915981,DVC-044,TS-1008,2026-05-28 16:24:48.314149,HANDOVER_SUCCESS,S24_U1_6.1,T-Mobile,5G,CELL_101,-110.6,-7.9,9.3,206.0,23.2,5.28,36.8,1.9,164.7,SUCCESS,FAIL,20,76,44,Messages,HIGH,ERR-762,US-West
75c4106d-8f12-46b3-b563-411fba1a653f,DVC-014,TS-1012,2026-06-06 11:42:48.314149,CALL_DROP,S23_U5_6.0,AT&T,LTE,CELL_106,-108.4,-3.9,4.5,254.3,20.2,4.05,21.4,15.8,3384.2,SUCCESS,FAIL,93,81,10,Messages,CRITICAL,ERR-823,US-East
6a93aae6-87d6-4136-bfe5-9f42e5fd29e5,DVC-034,TS-1030,2026-06-11 13:57:48.314149,HANDOVER_SUCCESS,S23_U5_6.0,T-Mobile,5G,CELL_104,-112.6,-9.7,6.7,166.3,54.3,7.69,53.4,8.3,2220.1,SUCCESS,FAIL,45,72,11,Phone,HIGH,ERR-594,US-East
0b1ec678-777c-41e7-bd3b-da06e12e785f,DVC-046,TS-1091,2026-05-25 16:33:48.314149,CALL_DROP,S24_U2_6.1,Verizon,LTE,CELL_114,-115.7,-10.8,9.2,152.8,38.7,2.9,64.5,8.0,1317.7,SUCCESS,FAIL,84,45,71,Camera,CRITICAL,ERR-942,US-Central
c5280cdc-51ff-4a09-b757-7763c01b4a70,DVC-013,TS-1049,2026-06-12 13:56:48.314149,NTN_REGISTRATION_SUCCESS,S24_U1_6.1,T-Mobile,NTN,CELL_105,-109.7,-8.2,9.6,197.1,40.1,7.54,66.7,1.9,785.7,SUCCESS,FAIL,44,57,41,Phone,CRITICAL,ERR-749,US-West
769c02c9-6891-49ec-8456-f8bccd332b93,DVC-038,TS-1059,2026-06-03 17:07:48.314149,NETWORK_RECOVERED,S23_U5_6.0,T-Mobile,LTE,CELL_115,-114.9,-8.6,3.3,133.3,41.6,3.49,43.7,11.8,309.1,SUCCESS,FAIL,31,79,19,Samsung Health,CRITICAL,ERR-303,US-Central
5f222bbd-ec27-4863-9293-3dcd5e61f84c,DVC-035,TS-1039,2026-06-15 16:54:48.314149,HANDOVER_SUCCESS,S23_U5_6.0,AT&T,NTN,CELL_103,-112.0,-2.2,3.7,192.4,57.5,3.69,57.2,12.9,1234.5,SUCCESS,FAIL,58,39,12,Phone,HIGH,ERR-878,US-West
9a9c3628-6f30-4003-ac24-96c01478e3a0,DVC-019,TS-1085,2026-06-05 11:44:48.314149,HANDOVER_SUCCESS,S24_U1_6.1,T-Mobile,5G,CELL_107,-112.5,-4.9,8.6,151.7,29.6,2.54,22.9,11.5,1752.1,SUCCESS,FAIL,100,15,37,Camera,HIGH,ERR-553,US-East
ce2d857b-55d8-4013-a350-7c36e2b40697,DVC-050,TS-1065,2026-06-02 13:31:48.314149,HANDOVER_FAILURE,S24_U1_6.1,AT&T,LTE,CELL_118,-109.9,-10.4,3.2,209.7,19.3,5.8,40.6,10.0,2052.2,FAILED,FAIL,69,83,60,Samsung Health,HIGH,ERR-243,US-West
18e5f307-3a9c-4577-bfad-c7cdc164e075,DVC-015,TS-1014,2026-05-19 15:30:48.314149,NETWORK_LOST,S24_U2_6.1,AT&T,5G,CELL_106,-119.3,-7.8,8.4,201.6,35.1,7.73,77.6,10.9,1716.9,SUCCESS,FAIL,44,18,89,Camera,CRITICAL,ERR-164,US-Central
885f4a56-21bc-4f61-a976-c38a9303670c,DVC-029,TS-1088,2026-06-13 18:05:48.314149,LTE_ATTACH_SUCCESS,S24_U2_6.1,AT&T,LTE,CELL_103,-112.8,-13.9,4.3,220.7,49.5,2.78,64.9,9.2,670.2,SUCCESS,FAIL,40,63,50,Settings,CRITICAL,ERR-454,US-West
d9fcaa78-307b-4a27-9919-0149b97a2a81,DVC-025,TS-1072,2026-05-22 11:34:48.314149,NETWORK_LOST,S24_U2_6.1,T-Mobile,5G,CELL_116,-121.7,-7.3,6.7,212.0,47.1,5.94,62.1,4.3,2097.4,SUCCESS,FAIL,100,85,33,Settings,CRITICAL,ERR-286,US-Central
e1ba418d-faff-4e1f-b822-bb0e220f331c,DVC-024,TS-1096,2026-05-29 16:33:48.314149,NETWORK_LOST,S24_U1_6.1,AT&T,LTE,CELL_109,-110.7,-9.4,7.8,195.0,53.3,4.8,41.8,12.4,608.1,SUCCESS,FAIL,46,45,28,Messages,HIGH,ERR-706,US-East
57d9fc6b-5785-49d8-a199-e63e2d00c628,DVC-039,TS-1013,2026-05-29 14:15:48.314149,NETWORK_LOST,S24_U2_6.1,AT&T,NTN,CELL_102,-121.1,-11.4,6.4,233.9,35.7,5.55,67.2,16.6,1299.4,SUCCESS,FAIL,63,65,52,Camera,HIGH,ERR-251,US-Central
aa8057cd-e482-4e91-8d66-115a4db0ca15,DVC-023,TS-1098,2026-06-09 11:59:48.314149,HANDOVER_FAILURE,S23_U5_6.0,AT&T,LTE,CELL_114,-115.0,-9.7,5.6,240.2,50.7,6.69,73.1,9.8,1157.7,FAILED,FAIL,54,77,79,Messages,HIGH,ERR-489,US-East
f7f1201e-041a-4a34-a929-215cd633dfd0,DVC-009,TS-1069,2026-06-01 11:19:48.314149,HANDOVER_FAILURE,S23_U5_6.0,AT&T,LTE,CELL_103,-109.3,-7.9,10.4,230.4,46.9,5.93,30.5,5.6,1006.9,FAILED,FAIL,53,22,27,Phone,CRITICAL,ERR-435,US-East
39937933-cff4-4f5e-b2b1-00f0359a04e6,DVC-011,TS-1056,2026-05-29 13:57:48.314149,NETWORK_LOST,S23_U5_6.0,AT&T,LTE,CELL_119,-120.6,-18.0,8.7,231.8,49.3,6.47,44.3,12.2,2271.8,SUCCESS,FAIL,67,13,22,Messages,CRITICAL,ERR-687,US-East
18da9e4c-4f36-49d3-8f1c-bf4691507efb,DVC-008,TS-1049,2026-06-01 13:35:48.314149,NETWORK_LOST,S24_U1_6.1,Verizon,NTN,CELL_110,-112.1,-12.7,10.0,144.4,45.9,7.61,75.0,6.3,1493.2,SUCCESS,FAIL,80,78,65,Messages,CRITICAL,ERR-914,US-East
cf7fb23c-6652-4fea-9988-07bdf3bcbb4a,DVC-023,TS-1076,2026-06-01 11:17:48.314149,NETWORK_LOST,S24_U2_6.1,Verizon,LTE,CELL_110,-110.2,-12.1,4.5,246.4,58.5,3.48,7.8,13.7,690.4,SUCCESS,FAIL,96,59,81,Settings,HIGH,ERR-204,US-East
3e27837f-d854-4a27-964b-cf44803041ab,DVC-032,TS-1015,2026-05-24 13:57:48.314149,HANDOVER_FAILURE,S24_U1_6.1,T-Mobile,NTN,CELL_102,-113.0,-12.2,9.2,249.8,29.7,4.95,8.2,1.3,487.6,FAILED,FAIL,47,54,61,Messages,CRITICAL,ERR-426,US-West
58bab564-4c90-4dc1-b553-3f233a43c44a,DVC-031,TS-1087,2026-05-20 11:47:48.314149,CALL_DROP,S24_U1_6.1,Verizon,LTE,CELL_102,-121.6,-11.4,2.5,156.0,29.5,4.39,68.6,15.2,644.8,SUCCESS,FAIL,67,67,30,Settings,CRITICAL,ERR-481,US-East
ab450dcd-1f62-4f92-8adb-cdd1e59486c7,DVC-028,TS-1093,2026-05-23 13:35:48.314149,5G_REGISTRATION_SUCCESS,S24_U2_6.1,Verizon,5G,CELL_117,-109.2,-6.5,8.3,124.0,57.6,5.01,3.4,15.2,1169.1,SUCCESS,FAIL,97,34,28,Messages,HIGH,ERR-763,US-East
44cd95ca-eaed-4188-9bfc-2c8de2fed79b,DVC-030,TS-1056,2026-05-31 16:37:48.314149,NETWORK_LOST,S24_U2_6.1,AT&T,5G,CELL_116,-116.7,-11.8,4.5,178.6,59.0,5.82,77.9,13.4,2748.4,SUCCESS,FAIL,56,65,54,Samsung Health,CRITICAL,ERR-446,US-Central
1e42d9d2-bbbf-47d7-b0b4-a2c3d5d54815,DVC-044,TS-1013,2026-05-31 12:26:48.314149,NETWORK_LOST,S24_U1_6.1,T-Mobile,5G,CELL_118,-111.9,-6.1,5.3,175.8,24.1,6.17,40.8,16.0,1677.8,SUCCESS,FAIL,79,71,77,Settings,CRITICAL,ERR-346,US-West
bb71ab8a-700d-48bf-8d1f-8777aed7f2c1,DVC-017,TS-1063,2026-05-27 18:04:48.314149,NETWORK_RECOVERED,S24_U2_6.1,Verizon,5G,CELL_119,-104.6,-13.4,2.2,129.4,40.5,7.19,79.8,17.2,997.6,SUCCESS,FAIL,73,17,62,Samsung Health,HIGH,ERR-617,US-Central
b0ae3ede-bffa-4c0a-a4eb-44782a747c9c,DVC-034,TS-1044,2026-06-10 12:25:48.314149,CALL_DROP,S24_U1_6.1,AT&T,NTN,CELL_103,-120.7,-11.8,3.9,228.0,31.9,5.42,34.2,6.4,1093.7,SUCCESS,FAIL,36,18,47,Camera,HIGH,ERR-792,US-East
eb21e995-0ed7-473b-8f37-d6b0279ad37a,DVC-015,TS-1072,2026-06-06 17:48:48.314149,NETWORK_LOST,S24_U1_6.1,Verizon,NTN,CELL_120,-117.4,-7.7,9.5,233.1,50.9,3.06,4.1,14.0,1463.4,SUCCESS,FAIL,73,69,14,Camera,CRITICAL,ERR-934,US-Central
f491d091-41dc-4fdd-9c15-0a2a6d72b1b7,DVC-045,TS-1020,2026-05-23 16:26:48.314149,HANDOVER_FAILURE,S24_U2_6.1,T-Mobile,LTE,CELL_104,-113.9,-9.2,9.1,250.6,56.6,3.13,44.8,3.4,754.2,FAILED,FAIL,30,37,20,Samsung Health,HIGH,ERR-151,US-Central
bbfd9746-74a1-49d3-a012-d8ff21574b95,DVC-004,TS-1084,2026-06-06 17:10:48.314149,5G_REGISTRATION_SUCCESS,S23_U5_6.0,T-Mobile,5G,CELL_103,-113.3,-5.0,4.6,210.3,24.3,3.49,71.0,2.2,1766.2,SUCCESS,FAIL,90,40,63,Settings,HIGH,ERR-694,US-Central
